Lon Lat b theta_s theta_fc theta_wp awc_mm u00 u01 u02 u03 u04 u05 u06 u07 u08 u09 u10 u11 u12 u13 u14
56.2500 -30.4576 6.44603 0.430071 0.319928 0.152083 37.173 1.000000 0.398318 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
61.8750 -30.4576 7.39074 0.441830 0.354137 0.185133 38.396 1.000000 0.455487 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
67.5000 -30.4576 6.92738 0.436100 0.337890 0.169140 50.421 1.000000 1.000000 0.234308 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
73.1250 -30.4576 7.86216 0.447640 0.369847 0.201013 40.098 1.000000 0.558579 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
78.7500 -30.4576 7.17044 0.439124 0.346551 0.177592 39.906 1.000000 0.545458 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
84.3750 -30.4576 8.40938 0.440785 0.360346 0.203776 234.855 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
90.0000 -30.4576 9.44467 0.447621 0.379799 0.228625 215.823 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.831186 0.815100 0.815100 0.815100
-151.8750 -30.4576 6.95549 0.438203 0.342475 0.171915 52.273 1.000000 1.000000 0.311158 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-146.2500 -30.4576 7.17536 0.443693 0.355982 0.182509 63.261 1.000000 1.000000 0.893159 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-140.6250 -30.4576 6.51570 0.430934 0.322572 0.154564 217.815 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.738364 0.113100 0.113100
-56.2500 -30.4576 7.94603 0.445516 0.366187 0.200309 44.199 1.000000 0.848174 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-50.6250 -30.4576 6.61485 0.435296 0.332686 0.161178 46.535 1.000000 0.896908 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-45.0000 -30.4576 5.87604 0.421667 0.294717 0.130348 139.130 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.807886 0.093800 0.093800 0.093800 0.093800 0.093800 0.093800 0.093800
-39.3750 -30.4576 7.13740 0.435434 0.338784 0.173076 248.563 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-33.7500 -30.4576 8.01988 0.440889 0.357594 0.196698 229.946 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.860595 0.431000
-16.8750 -30.4576 5.80209 0.420272 0.290721 0.127251 128.969 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.449864 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-11.2500 -30.4576 6.41063 0.428998 0.317299 0.150215 90.480 1.000000 1.000000 1.000000 1.000000 0.787256 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-5.6250 -30.4576 6.00721 0.424754 0.302972 0.136407 92.681 1.000000 1.000000 1.000000 1.000000 0.936270 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
0.0000 -35.9951 6.39532 0.431460 0.322083 0.152207 71.024 1.000000 1.000000 1.000000 0.490163 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
5.6250 -35.9951 6.50127 0.430825 0.322168 0.154119 50.023 1.000000 1.000000 0.223061 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
11.2500 -35.9951 9.07565 0.446964 0.376504 0.222012 212.606 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.869303 0.723100 0.723100 0.723100 0.723100
16.8750 -35.9951 9.56248 0.445131 0.375782 0.227626 222.234 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
22.5000 -35.9951 8.49243 0.430057 0.340917 0.193866 220.576 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
28.1250 -35.9951 7.25921 0.431850 0.332984 0.172041 241.415 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
50.6250 -35.9951 7.18947 0.438422 0.345319 0.177274 181.493 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.178301 0.155500 0.155500 0.155500 0.155500
56.2500 -35.9951 6.67787 0.432264 0.327270 0.159642 140.916 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.877966 0.075500 0.075500 0.075500 0.075500 0.075500 0.075500 0.075500
61.8750 -35.9951 7.18975 0.440049 0.348622 0.178975 68.814 1.000000 1.000000 1.000000 0.365516 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
67.5000 -35.9951 6.41287 0.433046 0.325558 0.154165 61.523 1.000000 1.000000 0.835990 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
73.1250 -35.9951 6.55351 0.434641 0.330600 0.159085 76.147 1.000000 1.000000 1.000000 0.748830 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
78.7500 -35.9951 6.46974 0.433825 0.327885 0.156291 50.997 1.000000 1.000000 0.218375 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
84.3750 -35.9951 6.79137 0.438190 0.340677 0.168188 34.742 1.000000 0.197757 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-151.8750 -35.9951 6.31803 0.433712 0.325701 0.152512 64.132 1.000000 1.000000 0.949391 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-146.2500 -35.9951 6.48803 0.438748 0.338369 0.161625 67.883 1.000000 1.000000 1.000000 0.149960 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-140.6250 -35.9951 6.60144 0.437910 0.337944 0.163484 139.350 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.309955 0.096800 0.096800 0.096800 0.096800 0.096800 0.096800 0.096800
-45.0000 -35.9951 6.25371 0.430153 0.317509 0.147520 50.463 1.000000 1.000000 0.150198 0.068200 0.068200 0.068200 0.068200 0.068200 0.068200 0.068200 0.068200 0.068200 0.068200 0.068200 0.068200
-39.3750 -35.9951 6.33513 0.428363 0.314999 0.147803 43.297 1.000000 0.773198 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-33.7500 -35.9951 7.77323 0.439901 0.353631 0.190863 232.548 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.920229 0.366900
-22.5000 -35.9951 5.11547 0.418650 0.274559 0.107562 97.320 1.000000 1.000000 1.000000 1.000000 1.000000 0.262424 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-16.8750 -35.9951 5.55739 0.420206 0.286312 0.120844 144.068 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.329902 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-11.2500 -35.9951 6.40128 0.428307 0.315785 0.149335 143.035 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.216501 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-5.6250 -35.9951 5.93573 0.423781 0.299900 0.133733 116.598 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.514530 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
0.0000 -41.5325 7.28927 0.439357 0.348182 0.180383 86.055 1.000000 1.000000 1.000000 1.000000 0.500472 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
5.6250 -41.5325 7.86783 0.448083 0.370792 0.201615 61.108 1.000000 1.000000 0.858483 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
11.2500 -41.5325 7.60403 0.444952 0.362341 0.192899 53.867 1.000000 1.000000 0.425496 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
16.8750 -41.5325 8.35977 0.434480 0.348026 0.196144 227.823 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
22.5000 -41.5325 8.59256 0.440110 0.360371 0.206282 231.134 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
50.6250 -41.5325 6.77858 0.435124 0.334246 0.164793 238.073 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.884742 0.164800
56.2500 -41.5325 7.36425 0.440493 0.351186 0.183162 252.036 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
61.8750 -41.5325 6.79139 0.434466 0.333056 0.164426 238.712 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.973827 0.182100
-151.8750 -41.5325 5.69470 0.429187 0.307115 0.132348 62.259 1.000000 1.000000 0.808811 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-146.2500 -41.5325 5.51072 0.433217 0.312700 0.131020 70.102 1.000000 1.000000 1.000000 0.167766 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-140.6250 -41.5325 6.14000 0.433089 0.322003 0.147500 255.945 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.667001
-39.3750 -41.5325 6.28155 0.429888 0.317351 0.147949 76.407 1.000000 1.000000 1.000000 0.652406 0.078000 0.078000 0.078000 0.078000 0.078000 0.078000 0.078000 0.078000 0.078000 0.078000 0.078000
-33.7500 -41.5325 7.00250 0.435809 0.338113 0.170512 213.570 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.298424 0.222200 0.222200
-16.8750 -41.5325 6.07314 0.429822 0.314271 0.142726 257.318 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-11.2500 -41.5325 5.63825 0.419644 0.286641 0.122488 246.229 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
0.0000 -47.0696 6.65859 0.431354 0.325203 0.158305 250.348 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
5.6250 -47.0696 6.77150 0.434013 0.331910 0.163521 124.249 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.876290 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
11.2500 -47.0696 7.05887 0.437845 0.342826 0.173837 74.106 1.000000 1.000000 1.000000 0.694473 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
16.8750 -47.0696 6.52420 0.425249 0.311375 0.149342 243.049 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
56.2500 -47.0696 7.00015 0.433203 0.332867 0.167828 247.103 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.972409
180.0000 -47.0696 7.85218 0.442169 0.358774 0.194844 45.985 1.000000 0.988754 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-157.5000 -47.0696 7.20659 0.436070 0.340766 0.175214 248.327 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-151.8750 -47.0696 5.27943 0.428296 0.297970 0.120180 79.215 1.000000 1.000000 1.000000 0.764763 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-90.0000 -47.0696 7.88647 0.433754 0.342695 0.186606 197.072 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.670446 0.659200 0.659200 0.659200 0.659200 0.659200 0.659200
-5.6250 -47.0696 5.42670 0.419586 0.282647 0.116844 248.705 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
0.0000 -52.6065 6.20256 0.428347 0.313117 0.144563 115.042 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.278010 0.068400 0.068400 0.068400 0.068400 0.068400 0.068400 0.068400 0.068400
5.6250 -52.6065 5.42922 0.418539 0.280595 0.116043 246.827 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
11.2500 -52.6065 6.62223 0.429827 0.321696 0.155979 248.575 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
16.8750 -52.6065 7.32512 0.433921 0.337712 0.175524 243.283 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
163.1250 -52.6065 8.56988 0.440578 0.361099 0.206393 207.710 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.908678 0.703500 0.703500 0.703500 0.703500 0.703500
168.7500 -52.6065 7.95103 0.437427 0.350300 0.191691 189.582 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.995653 0.565300 0.565300 0.565300 0.565300 0.565300 0.565300 0.565300
174.3750 -52.6065 7.67259 0.438568 0.350133 0.187453 178.247 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.922389 0.433500 0.433500 0.433500 0.433500 0.433500 0.433500 0.433500
180.0000 -52.6065 7.07171 0.437201 0.341654 0.173457 216.914 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.303942 0.296200 0.296200
-140.6250 -52.6065 7.62298 0.436744 0.346105 0.184544 242.340 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-95.6250 -52.6065 8.74212 0.440700 0.362520 0.209502 223.065 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.990910 0.793400 0.793400
-90.0000 -52.6065 8.45454 0.436768 0.353051 0.200260 210.527 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.924168 0.770900 0.770900 0.770900 0.770900 0.770900
-84.3750 -52.6065 8.16906 0.440552 0.358101 0.199139 186.290 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.771100 0.564000 0.564000 0.564000 0.564000 0.564000 0.564000 0.564000
-45.0000 -52.6065 8.74663 0.446569 0.373766 0.216062 213.516 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.751458 0.393800 0.393800
-5.6250 -52.6065 6.88295 0.428513 0.322277 0.160605 242.508 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
5.6250 -58.1430 7.56203 0.436274 0.344623 0.182825 183.412 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.616693 0.453200 0.453200 0.453200 0.453200 0.453200 0.453200
95.6250 -58.1430 7.27063 0.433522 0.336373 0.173972 243.602 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
101.2500 -58.1430 7.42327 0.434075 0.338992 0.177720 241.908 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
106.8750 -58.1430 7.86975 0.437790 0.350317 0.190510 204.774 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.756229 0.514400 0.514400 0.514400 0.514400
151.8750 -58.1430 8.01333 0.438536 0.352961 0.194054 203.397 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.567036 0.558200 0.558200 0.558200 0.558200
157.5000 -58.1430 8.05030 0.430643 0.338275 0.186492 208.737 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.695878 0.685500 0.685500 0.685500
163.1250 -58.1430 8.23710 0.434669 0.347399 0.194126 190.226 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.855757 0.694400 0.694400 0.694400 0.694400 0.694400 0.694400 0.694400 0.694400
168.7500 -58.1430 7.65352 0.428795 0.331124 0.177000 178.414 1.000000 1.000000 1.000000 1.000000 1.000000 0.950138 0.625100 0.625100 0.625100 0.625100 0.625100 0.625100 0.625100 0.625100 0.625100
174.3750 -58.1430 7.30635 0.428771 0.327532 0.169946 177.128 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.555290 0.526400 0.526400 0.526400 0.526400 0.526400 0.526400 0.526400
180.0000 -58.1430 7.93147 0.439371 0.353913 0.193381 179.056 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.483850 0.445000 0.445000 0.445000 0.445000 0.445000 0.445000
-174.3750 -58.1430 7.25438 0.436286 0.341678 0.176455 234.993 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.816986 0.405800
-168.7500 -58.1430 7.33100 0.436705 0.343270 0.178505 247.146 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-157.5000 -58.1430 7.89573 0.441125 0.357061 0.194568 243.741 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-151.8750 -58.1430 7.40635 0.437269 0.345120 0.180665 246.681 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-140.6250 -58.1430 6.59137 0.432397 0.326482 0.157765 253.077 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-123.7500 -58.1430 6.69181 0.430647 0.324195 0.158379 248.725 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-118.1250 -58.1430 7.22831 0.432908 0.334730 0.172455 235.749 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.527750
-112.5000 -58.1430 7.26221 0.428789 0.327095 0.169044 237.076 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-106.8750 -58.1430 7.39980 0.428194 0.327417 0.171300 234.175 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-101.2500 -58.1430 7.96555 0.433097 0.342142 0.187433 225.590 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.939806 0.641700
-95.6250 -58.1430 8.25208 0.434291 0.346810 0.194002 198.358 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.902629 0.679700 0.679700 0.679700 0.679700 0.679700 0.679700
-90.0000 -58.1430 8.24332 0.434626 0.347368 0.194194 196.900 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.876658 0.663000 0.663000 0.663000 0.663000 0.663000 0.663000
-84.3750 -58.1430 7.93254 0.438384 0.352000 0.192351 182.434 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.867959 0.569900 0.569900 0.569900 0.569900 0.569900 0.569900 0.569900 0.569900
-61.8750 -58.1430 11.80194 0.461816 0.414973 0.276451 207.783 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-56.2500 -58.1430 8.14665 0.438907 0.354746 0.196955 219.677 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.934525 0.662500 0.662500 0.662500
