Lon Lat sand clay silt orgc ph bulkdensity cn soilc depth awc bedrockfrac andic pfixation cec allophane polyvalent
-95.6250 -69.2130 0.4328 0.2324 0.3348 0.00000 7.592 1500.0 12.0 0.0000 0.0543 10.00 0.0628 0.0000 0.0000 14.620 0.00000 8.626
-90.0000 -69.2130 0.4874 0.2094 0.3032 0.00000 7.310 1500.0 12.0 0.0000 0.0418 10.00 0.0628 0.0000 0.0000 12.913 0.00000 7.618
-84.3750 -69.2130 0.5098 0.2018 0.2884 0.00000 7.005 1500.0 12.0 0.0000 0.0736 10.00 0.0628 0.0000 0.0000 12.173 0.00000 7.182
-78.7500 -69.2130 0.4303 0.2643 0.3054 0.00000 7.433 1500.0 12.0 0.0000 0.0927 11.65 0.0657 0.0000 0.0000 16.442 0.00000 9.701
-73.1250 -69.2130 0.5467 0.1787 0.2746 0.00000 6.470 1500.0 12.0 0.0000 0.1474 17.16 0.0651 0.0000 0.0001 10.361 0.00000 6.113
-67.5000 -69.2130 0.5980 0.1375 0.2645 0.00000 6.133 1499.9 12.0 0.0000 0.2139 24.10 0.0631 0.0001 0.0008 7.767 0.00001 4.583
-61.8750 -69.2130 0.6522 0.1195 0.2284 0.00000 6.574 1500.0 12.0 0.0000 0.3182 34.00 0.0628 0.0000 0.0001 6.979 0.00000 4.118
-56.2500 -69.2130 0.6153 0.1420 0.2427 0.00000 6.484 1500.0 12.0 0.0000 0.2308 25.41 0.0628 0.0000 0.0000 8.241 0.00000 4.862
-50.6250 -69.2130 0.4832 0.2158 0.3010 0.00000 7.075 1500.0 12.0 0.0000 0.0946 11.55 0.0628 0.0000 0.0000 13.084 0.00000 7.719
-45.0000 -69.2130 0.4211 0.2560 0.3229 0.00000 7.853 1500.0 12.0 0.0000 0.0457 10.00 0.0628 0.0000 0.0000 16.394 0.00000 9.673
-39.3750 -69.2130 0.4823 0.2156 0.3022 0.00000 5.956 1500.0 12.0 0.0000 0.0718 10.00 0.0682 0.0000 0.0000 12.009 0.00000 7.086
-33.7500 -69.2130 0.5625 0.1698 0.2676 0.00000 5.234 1500.0 12.0 0.0000 0.1248 14.35 0.0784 0.0000 0.0000 8.922 0.00000 3.463
-28.1250 -69.2130 0.5937 0.1543 0.2520 0.00000 5.146 1500.0 12.0 0.0000 0.2191 24.55 0.0844 0.0000 0.0000 8.045 0.00000 2.580
-22.5000 -69.2130 0.6927 0.0993 0.2080 0.00000 5.101 1500.0 12.0 0.0000 0.4259 43.86 0.0828 0.0000 0.0000 5.158 0.00000 1.480
-16.8750 -69.2130 0.4715 0.1911 0.3374 0.00000 5.112 1499.6 12.0 0.0000 0.3564 44.69 0.0790 0.0002 0.0016 9.935 0.00005 2.935
-11.2500 -69.2130 0.5006 0.1904 0.3088 0.00000 5.546 1500.0 12.0 0.0000 0.1258 15.29 0.0822 0.0000 0.0001 10.263 0.00000 6.055
-5.6250 -69.2130 0.4451 0.2288 0.3260 0.00000 5.238 1500.0 12.0 0.0000 0.0799 10.08 0.1045 0.0000 0.0000 12.023 0.00000 4.696
0.0000 -74.7445 0.4462 0.2242 0.3294 0.00000 7.384 1500.0 12.0 0.0000 0.0454 10.00 0.0628 0.0000 0.0001 13.900 0.00000 8.201
5.6250 -74.7445 0.4183 0.2433 0.3384 0.00000 7.521 1500.0 12.0 0.0000 0.0453 10.00 0.0628 0.0000 0.0000 15.228 0.00000 8.985
11.2500 -74.7445 0.4434 0.2275 0.3290 0.00000 6.569 1500.0 12.0 0.0000 0.0833 10.53 0.0661 0.0000 0.0001 13.287 0.00000 7.839
16.8750 -74.7445 0.4334 0.2260 0.3406 0.00000 7.910 1500.0 12.0 0.0000 0.0795 10.17 0.0628 0.0000 0.0002 14.535 0.00000 8.575
22.5000 -74.7445 0.3769 0.2647 0.3584 0.00000 7.966 1500.0 12.0 0.0000 0.0674 10.00 0.0628 0.0000 0.0000 17.085 0.00000 10.080
28.1250 -74.7445 0.4455 0.2201 0.3343 0.00000 8.033 1500.0 12.0 0.0000 0.0987 12.50 0.0628 0.0000 0.0001 14.276 0.00000 8.423
33.7500 -74.7445 0.4616 0.2032 0.3352 0.00000 8.041 1500.0 12.0 0.0000 0.1658 20.85 0.0628 0.0000 0.0004 13.185 0.00001 7.779
39.3750 -74.7445 0.4590 0.2152 0.3257 0.00000 8.033 1500.0 12.0 0.0000 0.2420 30.31 0.0628 0.0000 0.0001 13.955 0.00000 8.234
45.0000 -74.7445 0.4275 0.2376 0.3349 0.00000 8.034 1500.0 12.0 0.0000 0.2621 33.49 0.0628 0.0000 0.0001 15.408 0.00000 9.091
50.6250 -74.7445 0.4511 0.2336 0.3154 0.00000 8.079 1500.0 12.0 0.0000 0.1784 22.30 0.0628 0.0000 0.0000 15.194 0.00000 8.964
56.2500 -74.7445 0.4462 0.2378 0.3161 0.00000 7.996 1500.0 12.0 0.0000 0.1216 15.24 0.0628 0.0000 0.0000 15.378 0.00000 9.073
61.8750 -74.7445 0.3469 0.2954 0.3577 0.00000 7.853 1500.0 12.0 0.0000 0.0730 10.00 0.0628 0.0000 0.0000 18.919 0.00000 11.162
67.5000 -74.7445 0.3804 0.2720 0.3475 0.00000 8.064 1500.0 12.0 0.0000 0.1419 18.66 0.0628 0.0000 0.0000 17.676 0.00000 10.429
73.1250 -74.7445 0.3613 0.2828 0.3559 0.00000 8.074 1500.0 12.0 0.0000 0.1278 17.03 0.0628 0.0000 0.0000 18.388 0.00000 10.849
78.7500 -74.7445 0.3452 0.2882 0.3665 0.00000 8.077 1500.0 12.0 0.0000 0.1347 18.17 0.0628 0.0000 0.0000 18.745 0.00000 11.060
84.3750 -74.7445 0.3262 0.2972 0.3767 0.00000 8.092 1500.0 12.0 0.0000 0.1513 20.69 0.0628 0.0000 0.0000 19.348 0.00000 11.415
90.0000 -74.7445 0.4928 0.2002 0.3070 0.00000 8.137 1500.0 12.0 0.0000 0.2255 27.49 0.0628 0.0000 0.0000 13.076 0.00000 7.715
95.6250 -74.7445 0.4272 0.2276 0.3453 0.00000 8.118 1500.0 12.0 0.0000 0.2791 35.87 0.0628 0.0000 0.0000 14.842 0.00000 8.757
101.2500 -74.7445 0.3882 0.2517 0.3601 0.00000 8.126 1500.0 12.0 0.0000 0.2510 33.11 0.0628 0.0000 0.0000 16.426 0.00000 9.691
106.8750 -74.7445 0.4144 0.2457 0.3400 0.00000 8.160 1500.0 12.0 0.0000 0.1979 25.52 0.0628 0.0000 0.0002 16.067 0.00000 9.480
112.5000 -74.7445 0.5167 0.1710 0.3123 0.00000 8.148 1499.9 12.0 0.0000 0.2167 26.19 0.0628 0.0001 0.0007 11.178 0.00001 6.595
118.1250 -74.7445 0.4922 0.1820 0.3258 0.00000 7.948 1499.9 12.0 0.0000 0.1496 18.44 0.0628 0.0001 0.0009 11.737 0.00002 6.925
123.7500 -74.7445 0.5519 0.1444 0.3037 0.00000 7.844 1499.9 12.0 0.0000 0.1905 22.51 0.0628 0.0001 0.0010 9.244 0.00002 5.454
129.3750 -74.7445 0.4841 0.1999 0.3160 0.00000 7.445 1500.0 12.0 0.0000 0.0989 12.17 0.0628 0.0000 0.0000 12.447 0.00000 7.343
135.0000 -74.7445 0.4614 0.2124 0.3262 0.00000 7.048 1500.0 12.0 0.0000 0.0727 10.00 0.0628 0.0000 0.0003 12.849 0.00000 7.581
140.6250 -74.7445 0.4365 0.2273 0.3361 0.00000 6.687 1500.0 12.0 0.0000 0.0661 10.00 0.0637 0.0000 0.0003 13.395 0.00000 7.903
146.2500 -74.7445 0.4563 0.2166 0.3271 0.00000 7.329 1500.0 12.0 0.0000 0.0745 10.00 0.0628 0.0000 0.0002 13.374 0.00000 7.891
151.8750 -74.7445 0.4680 0.2064 0.3255 0.00000 7.130 1499.9 12.0 0.0000 0.0728 10.00 0.0628 0.0000 0.0005 12.566 0.00001 7.414
157.5000 -74.7445 0.4353 0.2218 0.3429 0.00000 7.013 1499.9 12.0 0.0000 0.0695 10.00 0.0628 0.0001 0.0008 13.386 0.00001 7.898
163.1250 -74.7445 0.5024 0.1990 0.2986 0.00000 7.214 1500.0 12.0 0.0000 0.0824 10.00 0.0628 0.0000 0.0004 12.187 0.00001 7.190
168.7500 -74.7445 0.5177 0.1992 0.2831 0.00000 7.435 1500.0 12.0 0.0000 0.0960 11.40 0.0628 0.0000 0.0000 12.395 0.00000 7.313
174.3750 -74.7445 0.5473 0.1811 0.2716 0.00000 7.687 1500.0 12.0 0.0000 0.1062 12.34 0.0628 0.0000 0.0000 11.470 0.00000 6.767
180.0000 -74.7445 0.4574 0.2328 0.3098 0.00000 7.833 1500.0 12.0 0.0000 0.0880 10.93 0.0628 0.0000 0.0000 14.890 0.00000 8.785
-174.3750 -74.7445 0.4097 0.2601 0.3303 0.00000 7.903 1500.0 12.0 0.0000 0.0733 10.00 0.0628 0.0000 0.0000 16.716 0.00000 9.862
-168.7500 -74.7445 0.4497 0.2333 0.3170 0.00000 8.072 1500.0 12.0 0.0000 0.1006 12.60 0.0628 0.0000 0.0000 15.171 0.00000 8.951
-163.1250 -74.7445 0.4817 0.2125 0.3058 0.00000 8.084 1500.0 12.0 0.0000 0.1200 14.70 0.0628 0.0000 0.0000 13.827 0.00000 8.158
-157.5000 -74.7445 0.4747 0.2129 0.3124 0.00000 8.025 1500.0 12.0 0.0000 0.0908 11.21 0.0628 0.0000 0.0000 13.800 0.00000 8.142
-151.8750 -74.7445 0.3813 0.2669 0.3519 0.00000 7.833 1500.0 12.0 0.0000 0.0593 10.00 0.0628 0.0000 0.0000 17.069 0.00000 10.071
-146.2500 -74.7445 0.3820 0.2622 0.3558 0.00000 7.419 1500.0 12.0 0.0000 0.0450 10.00 0.0628 0.0000 0.0000 16.293 0.00000 9.613
-140.6250 -74.7445 0.3479 0.2818 0.3703 0.00000 7.005 1500.0 12.0 0.0000 0.0389 10.00 0.0628 0.0000 0.0000 16.998 0.00000 10.029
-135.0000 -74.7445 0.3006 0.3165 0.3829 0.00000 6.524 1500.0 12.0 0.0000 0.0389 10.00 0.0628 0.0000 0.0000 18.421 0.00000 10.868
-129.3750 -74.7445 0.2789 0.3341 0.3870 0.00000 6.253 1500.0 12.0 0.0000 0.0450 10.00 0.0628 0.0000 0.0000 19.046 0.00000 11.237
-123.7500 -74.7445 0.2750 0.3373 0.3878 0.00000 6.214 1500.0 12.0 0.0000 0.0516 10.00 0.0631 0.0000 0.0000 19.172 0.00000 11.311
-118.1250 -74.7445 0.2849 0.3313 0.3839 0.00000 6.494 1500.0 12.0 0.0000 0.0638 10.00 0.0628 0.0000 0.0000 19.237 0.00000 11.350
-112.5000 -74.7445 0.3156 0.3127 0.3717 0.00000 7.166 1500.0 12.0 0.0000 0.0877 12.02 0.0628 0.0000 0.0000 19.084 0.00000 11.260
-106.8750 -74.7445 0.3481 0.2910 0.3609 0.00000 7.815 1500.0 12.0 0.0000 0.1201 16.14 0.0628 0.0000 0.0000 18.590 0.00000 10.968
-101.2500 -74.7445 0.3366 0.2988 0.3646 0.00000 8.053 1500.0 12.0 0.0000 0.1483 20.07 0.0628 0.0000 0.0000 19.405 0.00000 11.449
-95.6250 -74.7445 0.3316 0.3031 0.3654 0.00000 7.969 1500.0 12.0 0.0000 0.0807 10.95 0.0628 0.0000 0.0000 19.567 0.00000 11.544
-90.0000 -74.7445 0.4094 0.2563 0.3344 0.00000 7.928 1500.0 12.0 0.0000 0.0615 10.00 0.0628 0.0000 0.0000 16.498 0.00000 9.734
-84.3750 -74.7445 0.3550 0.2901 0.3549 0.00000 7.861 1500.0 12.0 0.0000 0.0530 10.00 0.0628 0.0000 0.0000 18.590 0.00000 10.968
-78.7500 -74.7445 0.3972 0.2657 0.3371 0.00000 7.861 1500.0 12.0 0.0000 0.0580 10.00 0.0628 0.0000 0.0000 17.028 0.00000 10.046
-73.1250 -74.7445 0.4834 0.2115 0.3051 0.00000 7.829 1500.0 12.0 0.0000 0.0760 10.00 0.0628 0.0000 0.0000 13.524 0.00000 7.979
-67.5000 -74.7445 0.4709 0.2193 0.3098 0.00000 7.812 1500.0 12.0 0.0000 0.1002 12.37 0.0628 0.0000 0.0000 14.005 0.00000 8.263
-61.8750 -74.7445 0.4940 0.2051 0.3009 0.00000 7.671 1500.0 12.0 0.0000 0.1167 14.18 0.0628 0.0000 0.0000 12.974 0.00000 7.655
-56.2500 -74.7445 0.3923 0.2665 0.3413 0.00000 8.152 1500.0 12.0 0.0000 0.0771 10.05 0.0628 0.0000 0.0000 17.420 0.00000 10.278
-50.6250 -74.7445 0.2764 0.3371 0.3865 0.00000 8.097 1500.0 12.0 0.0000 0.0561 10.00 0.0628 0.0000 0.0000 21.952 0.00000 12.952
-45.0000 -74.7445 0.3287 0.3067 0.3646 0.00000 8.099 1500.0 12.0 0.0000 0.0480 10.00 0.0628 0.0000 0.0000 19.978 0.00000 11.787
-39.3750 -74.7445 0.3874 0.2765 0.3362 0.00000 8.055 1500.0 12.0 0.0000 0.0378 10.00 0.0628 0.0000 0.0000 17.953 0.00000 10.593
-33.7500 -74.7445 0.4147 0.2587 0.3266 0.00000 7.410 1500.0 12.0 0.0000 0.0270 10.00 0.0628 0.0000 0.0000 16.064 0.00000 9.478
-28.1250 -74.7445 0.4878 0.2156 0.2966 0.00000 6.427 1500.0 12.0 0.0000 0.0596 10.00 0.0631 0.0000 0.0000 12.457 0.00000 7.350
-22.5000 -74.7445 0.5318 0.1934 0.2748 0.00000 6.590 1500.0 12.0 0.0000 0.0957 11.22 0.0628 0.0000 0.0000 11.311 0.00000 6.674
-16.8750 -74.7445 0.4497 0.2169 0.3334 0.00000 6.326 1500.0 12.0 0.0000 0.0865 10.93 0.0628 0.0000 0.0004 12.437 0.00001 7.338
-11.2500 -74.7445 0.4397 0.2227 0.3375 0.00000 6.695 1500.0 12.0 0.0000 0.0571 10.00 0.0628 0.0000 0.0001 13.133 0.00000 7.748
-5.6250 -74.7445 0.4305 0.2301 0.3394 0.00000 7.025 1500.0 12.0 0.0000 0.0498 10.00 0.0628 0.0000 0.0003 13.901 0.00000 8.201
0.0000 -80.2688 0.3833 0.2679 0.3488 0.00000 7.644 1500.0 12.0 0.0000 0.0588 10.00 0.0628 0.0000 0.0000 16.913 0.00000 9.979
5.6250 -80.2688 0.4290 0.2349 0.3362 0.00000 7.590 1500.0 12.0 0.0000 0.0648 10.00 0.0628 0.0000 0.0000 14.772 0.00000 8.715
11.2500 -80.2688 0.4911 0.2025 0.3064 0.00000 7.697 1500.0 12.0 0.0000 0.0673 10.00 0.0628 0.0000 0.0000 12.835 0.00000 7.573
16.8750 -80.2688 0.4660 0.2289 0.3051 0.00000 7.947 1500.0 12.0 0.0000 0.0603 10.00 0.0628 0.0000 0.0000 14.757 0.00000 8.706
22.5000 -80.2688 0.5215 0.1937 0.2849 0.00000 7.917 1500.0 12.0 0.0000 0.0695 10.00 0.0628 0.0000 0.0000 12.459 0.00000 7.351
28.1250 -80.2688 0.4976 0.2038 0.2986 0.00000 7.981 1500.0 12.0 0.0000 0.0929 11.24 0.0628 0.0000 0.0000 13.170 0.00000 7.770
33.7500 -80.2688 0.5427 0.1832 0.2741 0.00000 8.104 1500.0 12.0 0.0000 0.1223 14.26 0.0628 0.0000 0.0000 11.939 0.00000 7.044
39.3750 -80.2688 0.4368 0.2540 0.3092 0.00000 8.166 1500.0 12.0 0.0000 0.0952 11.94 0.0628 0.0000 0.0000 16.621 0.00000 9.806
45.0000 -80.2688 0.4179 0.2589 0.3232 0.00000 8.098 1500.0 12.0 0.0000 0.0622 10.00 0.0628 0.0000 0.0000 16.862 0.00000 9.949
50.6250 -80.2688 0.3650 0.2911 0.3439 0.00000 8.113 1500.0 12.0 0.0000 0.0535 10.00 0.0628 0.0000 0.0000 18.978 0.00000 11.197
56.2500 -80.2688 0.3444 0.3035 0.3521 0.00000 8.135 1500.0 12.0 0.0000 0.0656 10.00 0.0628 0.0000 0.0000 19.818 0.00000 11.693
61.8750 -80.2688 0.3631 0.2965 0.3404 0.00000 8.191 1500.0 12.0 0.0000 0.0845 11.16 0.0628 0.0000 0.0000 19.430 0.00000 11.464
67.5000 -80.2688 0.4440 0.2365 0.3195 0.00000 8.148 1500.0 12.0 0.0000 0.0883 11.10 0.0628 0.0000 0.0000 15.455 0.00000 9.118
73.1250 -80.2688 0.4644 0.2231 0.3125 0.00000 8.155 1500.0 12.0 0.0000 0.1010 12.52 0.0628 0.0000 0.0000 14.589 0.00000 8.608
78.7500 -80.2688 0.4985 0.2024 0.2991 0.00000 8.155 1500.0 12.0 0.0000 0.1096 13.27 0.0628 0.0000 0.0000 13.231 0.00000 7.806
84.3750 -80.2688 0.4947 0.2048 0.3005 0.00000 8.157 1500.0 12.0 0.0000 0.1086 13.18 0.0628 0.0000 0.0000 13.389 0.00000 7.899
90.0000 -80.2688 0.4981 0.2025 0.2994 0.00000 8.154 1500.0 12.0 0.0000 0.1017 12.32 0.0628 0.0000 0.0000 13.239 0.00000 7.811
95.6250 -80.2688 0.5426 0.1785 0.2789 0.00000 8.160 1500.0 12.0 0.0000 0.1777 20.78 0.0628 0.0000 0.0000 11.673 0.00000 6.887
101.2500 -80.2688 0.6032 0.1463 0.2505 0.00000 8.163 1500.0 12.0 0.0000 0.2933 32.66 0.0628 0.0000 0.0000 9.573 0.00000 5.648
106.8750 -80.2688 0.5695 0.1686 0.2619 0.00000 8.166 1500.0 12.0 0.0000 0.3027 34.56 0.0628 0.0000 0.0000 11.032 0.00000 6.509
112.5000 -80.2688 0.6496 0.1222 0.2282 0.00000 8.167 1500.0 12.0 0.0000 0.3345 35.79 0.0628 0.0000 0.0000 7.997 0.00000 4.719
118.1250 -80.2688 0.5448 0.1793 0.2759 0.00000 8.167 1500.0 12.0 0.0000 0.2369 27.63 0.0628 0.0000 0.0001 11.735 0.00000 6.923
123.7500 -80.2688 0.5076 0.1850 0.3073 0.00000 8.159 1499.9 12.0 0.0000 0.1978 23.95 0.0628 0.0000 0.0007 12.101 0.00001 7.139
129.3750 -80.2688 0.4945 0.1934 0.3121 0.00000 8.162 1499.9 12.0 0.0000 0.1847 22.57 0.0628 0.0000 0.0006 12.652 0.00001 7.464
135.0000 -80.2688 0.4375 0.2266 0.3360 0.00000 8.141 1499.9 12.0 0.0000 0.1387 17.65 0.0628 0.0000 0.0006 14.799 0.00001 8.732
140.6250 -80.2688 0.4628 0.2119 0.3253 0.00000 8.139 1499.9 12.0 0.0000 0.1377 17.22 0.0628 0.0000 0.0006 13.842 0.00001 8.167
146.2500 -80.2688 0.4937 0.2035 0.3028 0.00000 8.106 1500.0 12.0 0.0000 0.1252 15.22 0.0628 0.0000 0.0002 13.263 0.00000 7.825
151.8750 -80.2688 0.4949 0.2118 0.2933 0.00000 8.124 1500.0 12.0 0.0000 0.1360 16.43 0.0628 0.0000 0.0000 13.821 0.00000 8.154
157.5000 -80.2688 0.5605 0.1735 0.2660 0.00000 8.133 1500.0 12.0 0.0000 0.1706 19.62 0.0628 0.0000 0.0000 11.329 0.00000 6.684
163.1250 -80.2688 0.5678 0.1693 0.2629 0.00000 8.114 1500.0 12.0 0.0000 0.1907 21.81 0.0628 0.0000 0.0000 11.040 0.00000 6.514
168.7500 -80.2688 0.5043 0.2059 0.2898 0.00000 8.121 1500.0 12.0 0.0000 0.1903 22.85 0.0628 0.0000 0.0000 13.434 0.00000 7.926
174.3750 -80.2688 0.4707 0.2245 0.3047 0.00000 8.136 1500.0 12.0 0.0000 0.2105 25.91 0.0628 0.0000 0.0000 14.662 0.00000 8.651
180.0000 -80.2688 0.4279 0.2465 0.3256 0.00000 8.112 1500.0 12.0 0.0000 0.1599 20.32 0.0628 0.0000 0.0000 16.069 0.00000 9.481
-174.3750 -80.2688 0.3792 0.2744 0.3464 0.00000 8.143 1500.0 12.0 0.0000 0.1585 20.85 0.0628 0.0000 0.0000 17.926 0.00000 10.576
-168.7500 -80.2688 0.3715 0.2789 0.3495 0.00000 8.163 1500.0 12.0 0.0000 0.2002 26.46 0.0628 0.0000 0.0000 18.247 0.00000 10.766
-163.1250 -80.2688 0.3359 0.3004 0.3637 0.00000 8.163 1500.0 12.0 0.0000 0.1734 23.46 0.0628 0.0000 0.0000 19.654 0.00000 11.596
-157.5000 -80.2688 0.2658 0.3427 0.3914 0.00000 8.151 1500.0 12.0 0.0000 0.1149 16.26 0.0628 0.0000 0.0000 22.402 0.00000 13.217
-151.8750 -80.2688 0.2788 0.3349 0.3863 0.00000 8.071 1500.0 12.0 0.0000 0.0806 11.31 0.0628 0.0000 0.0000 21.771 0.00000 12.845
-146.2500 -80.2688 0.2592 0.3467 0.3940 0.00000 7.874 1500.0 12.0 0.0000 0.0606 10.00 0.0628 0.0000 0.0000 22.241 0.00000 13.122
-140.6250 -80.2688 0.2494 0.3526 0.3980 0.00000 7.678 1500.0 12.0 0.0000 0.0511 10.00 0.0628 0.0000 0.0000 22.312 0.00000 13.164
-135.0000 -80.2688 0.2575 0.3466 0.3959 0.00000 7.573 1500.0 12.0 0.0000 0.0485 10.00 0.0628 0.0000 0.0000 21.775 0.00000 12.847
-129.3750 -80.2688 0.2501 0.3521 0.3978 0.00000 7.489 1500.0 12.0 0.0000 0.0501 10.00 0.0628 0.0000 0.0000 21.990 0.00000 12.974
-123.7500 -80.2688 0.2488 0.3530 0.3981 0.00000 7.513 1500.0 12.0 0.0000 0.0567 10.00 0.0628 0.0000 0.0000 22.083 0.00000 13.029
-118.1250 -80.2688 0.2488 0.3530 0.3981 0.00000 7.692 1500.0 12.0 0.0000 0.0694 10.00 0.0628 0.0000 0.0000 22.361 0.00000 13.193
-112.5000 -80.2688 0.2488 0.3530 0.3981 0.00000 7.898 1500.0 12.0 0.0000 0.0885 12.66 0.0628 0.0000 0.0000 22.681 0.00000 13.382
-106.8750 -80.2688 0.2488 0.3530 0.3981 0.00000 8.078 1500.0 12.0 0.0000 0.1148 16.42 0.0628 0.0000 0.0000 22.961 0.00000 13.547
-101.2500 -80.2688 0.2529 0.3505 0.3965 0.00000 8.134 1500.0 12.0 0.0000 0.1498 21.35 0.0628 0.0000 0.0000 22.886 0.00000 13.503
-95.6250 -80.2688 0.2583 0.3473 0.3944 0.00000 8.162 1500.0 12.0 0.0000 0.2053 29.17 0.0628 0.0000 0.0000 22.717 0.00000 13.403
-90.0000 -80.2688 0.3186 0.3109 0.3705 0.00000 8.163 1500.0 12.0 0.0000 0.2128 29.12 0.0628 0.0000 0.0000 20.336 0.00000 11.998
-84.3750 -80.2688 0.3367 0.3000 0.3634 0.00000 8.163 1500.0 12.0 0.0000 0.1507 20.38 0.0628 0.0000 0.0000 19.623 0.00000 11.578
-78.7500 -80.2688 0.3067 0.3180 0.3754 0.00000 8.155 1500.0 12.0 0.0000 0.1230 16.96 0.0628 0.0000 0.0000 20.789 0.00000 12.265
-73.1250 -80.2688 0.2877 0.3289 0.3834 0.00000 8.147 1500.0 12.0 0.0000 0.1156 16.14 0.0628 0.0000 0.0000 21.494 0.00000 12.682
-67.5000 -80.2688 0.3127 0.3128 0.3745 0.00000 8.150 1500.0 12.0 0.0000 0.1296 17.81 0.0628 0.0000 0.0000 20.442 0.00000 12.061
-61.8750 -80.2688 0.3162 0.3105 0.3733 0.00000 8.163 1500.0 12.0 0.0000 0.1820 24.96 0.0628 0.0000 0.0000 20.312 0.00000 11.984
-56.2500 -80.2688 0.3129 0.3087 0.3784 0.00000 8.149 1500.0 12.0 0.0000 0.1425 19.62 0.0628 0.0000 0.0000 20.178 0.00000 11.905
-50.6250 -80.2688 0.2917 0.3217 0.3867 0.00000 8.112 1500.0 12.0 0.0000 0.1170 16.33 0.0628 0.0000 0.0000 20.970 0.00000 12.372
-45.0000 -80.2688 0.3916 0.2609 0.3475 0.00000 7.883 1500.0 12.0 0.0000 0.0637 10.00 0.0628 0.0000 0.0000 16.744 0.00000 9.879
-39.3750 -80.2688 0.4622 0.2231 0.3146 0.00000 7.700 1500.0 12.0 0.0000 0.0406 10.00 0.0628 0.0000 0.0000 14.142 0.00000 8.344
-33.7500 -80.2688 0.4224 0.2487 0.3288 0.00000 7.474 1500.0 12.0 0.0000 0.0354 10.00 0.0628 0.0000 0.0000 15.516 0.00000 9.154
-28.1250 -80.2688 0.3765 0.2831 0.3404 0.00000 7.624 1500.0 12.0 0.0000 0.0276 10.00 0.0628 0.0000 0.0000 17.850 0.00000 10.531
-22.5000 -80.2688 0.4009 0.2684 0.3307 0.00000 7.556 1500.0 12.0 0.0000 0.0318 10.00 0.0628 0.0000 0.0000 16.840 0.00000 9.936
-16.8750 -80.2688 0.4998 0.2085 0.2918 0.00000 7.489 1500.0 12.0 0.0000 0.0725 10.00 0.0628 0.0000 0.0000 13.021 0.00000 7.682
-11.2500 -80.2688 0.4589 0.2316 0.3095 0.00000 7.559 1500.0 12.0 0.0000 0.0465 10.00 0.0628 0.0000 0.0000 14.536 0.00000 8.576
-5.6250 -80.2688 0.4782 0.2149 0.3069 0.00000 7.610 1500.0 12.0 0.0000 0.0708 10.00 0.0628 0.0000 0.0000 13.534 0.00000 7.985
0.0000 -85.7606 0.3439 0.2994 0.3567 0.00000 7.037 1500.0 12.0 0.0000 0.0249 10.00 0.0628 0.0000 0.0000 18.102 0.00000 10.680
5.6250 -85.7606 0.4123 0.2552 0.3325 0.00000 7.007 1500.0 12.0 0.0000 0.0249 10.00 0.0628 0.0000 0.0000 15.396 0.00000 9.083
11.2500 -85.7606 0.3751 0.2826 0.3422 0.00000 7.605 1500.0 12.0 0.0000 0.0253 10.00 0.0628 0.0000 0.0000 17.796 0.00000 10.499
16.8750 -85.7606 0.3640 0.2881 0.3479 0.00000 7.740 1500.0 12.0 0.0000 0.0262 10.00 0.0628 0.0000 0.0000 18.310 0.00000 10.803
22.5000 -85.7606 0.3543 0.2956 0.3501 0.00000 7.769 1500.0 12.0 0.0000 0.0271 10.00 0.0628 0.0000 0.0000 18.822 0.00000 11.105
28.1250 -85.7606 0.3429 0.3024 0.3546 0.00000 7.964 1500.0 12.0 0.0000 0.0296 10.00 0.0628 0.0000 0.0000 19.519 0.00000 11.516
33.7500 -85.7606 0.3063 0.3186 0.3751 0.00000 8.022 1500.0 12.0 0.0000 0.0330 10.00 0.0628 0.0000 0.0000 20.642 0.00000 12.179
39.3750 -85.7606 0.3055 0.3196 0.3748 0.00000 7.126 1500.0 12.0 0.0000 0.0350 10.00 0.0628 0.0000 0.0000 19.452 0.00000 11.477
45.0000 -85.7606 0.2991 0.3256 0.3753 0.00000 7.010 1500.0 12.0 0.0000 0.0392 10.00 0.0628 0.0000 0.0000 19.645 0.00000 11.591
50.6250 -85.7606 0.3103 0.3161 0.3736 0.00000 7.017 1500.0 12.0 0.0000 0.0485 10.00 0.0628 0.0000 0.0000 19.086 0.00000 11.261
56.2500 -85.7606 0.3352 0.3056 0.3592 0.00000 7.436 1500.0 12.0 0.0000 0.0617 10.00 0.0628 0.0000 0.0000 19.012 0.00000 11.217
61.8750 -85.7606 0.3969 0.2636 0.3395 0.00000 7.526 1500.0 12.0 0.0000 0.0855 11.11 0.0628 0.0000 0.0000 16.507 0.00000 9.739
67.5000 -85.7606 0.4130 0.2539 0.3331 0.00000 7.778 1500.0 12.0 0.0000 0.1122 14.42 0.0628 0.0000 0.0000 16.182 0.00000 9.547
73.1250 -85.7606 0.4032 0.2598 0.3370 0.00000 7.657 1500.0 12.0 0.0000 0.0884 11.44 0.0628 0.0000 0.0000 16.419 0.00000 9.687
78.7500 -85.7606 0.3883 0.2688 0.3429 0.00000 7.583 1500.0 12.0 0.0000 0.0724 10.00 0.0628 0.0000 0.0000 16.901 0.00000 9.971
84.3750 -85.7606 0.3728 0.2782 0.3490 0.00000 7.539 1500.0 12.0 0.0000 0.0610 10.00 0.0628 0.0000 0.0000 17.434 0.00000 10.286
