 Wavelength    Flux  
0.4412288973824891 0.10101627234272262
0.4417987933028897 0.10145540615557982
0.44236942530690126 0.08834491909495758
0.44294079434525735 0.10203325140923183
0.4435129013699192 0.08561299045366823
0.4440857473340779 0.09867962899083631
0.4446593331921554 0.11078442292884613
0.44523365989980657 0.08887394540281596
0.44580872841392055 0.07780649897771956
0.4463845396926225 0.09126549765738094
0.44696109469527495 0.10190708383568868
0.44753839438247967 0.11732392753264319
0.4481164397160791 0.10741033063112819
0.44869523165915814 0.1160481067704532
0.44927477117604536 0.11188503052693707
0.4498550592323151 0.11248304374444638
0.45043609679478874 0.14017931350766202
0.45101788483153643 0.13921570385278087
0.45160042431187863 0.12450498595529234
0.452183716206388 0.1327201823593261
0.4527677614868905 0.09386554300125571
0.4533525611264676 0.08865223723830203
0.4539381160994574 0.1290579113210436
0.45452442738145654 0.11568885826037936
0.45511149594932176 0.12895416583078848
0.45569932278117153 0.12582789279834827
0.4562879088563876 0.13267868179605413
0.45687725515561683 0.1386239751477264
0.45746736266077254 0.1333491907955887
0.4580582323550364 0.10788783143527336
0.45864986522285994 0.11584474942139594
0.4592422622499662 0.12264593980224686
0.4598354244233515 0.1184840922130295
0.46042935273128677 0.1212726505136849
0.46102404816331954 0.12837804845748116
0.46161951171027543 0.12137228205834874
0.4622157443642599 0.12890101171553917
0.4628127471186596 0.13285205458363222
0.46341052096814445 0.1354539339787918
0.46400906690866905 0.13063899770527151
0.4646083859374744 0.11829044566193683
0.46520847905308943 0.12321088365598663
0.46580934725533296 0.14233740533570832
0.466410991545315 0.13444481915196269
0.4670134129254388 0.12276131015885774
0.46761661239940217 0.12785260143326618
0.4682205909721993 0.12939217894398672
0.4688253496501226 0.12917732400316395
0.4694308894407641 0.14001938908104852
0.4700372113530173 0.12046183083292253
0.4706443163970786 0.12316817985490833
0.4712522055844495 0.12998195983764402
0.4718608799279378 0.1418349755059514
0.4724703404416594 0.13386141293840212
0.47308058814104015 0.12048064416389014
0.47369162404281734 0.12676062491221476
0.4743034491650416 0.12986268323884068
0.4749160645270784 0.14566837400083224
0.47552947114960986 0.12424581345492125
0.47614367005463637 0.13108683765438328
0.4767586622654785 0.12879204498813074
0.4773744488067784 0.1393701451262375
0.47799103070450166 0.14611518111994157
0.47860840898593915 0.1235687433234287
0.4792265846797084 0.13149636341211854
0.4798455588157558 0.13043935124097422
0.4804653324253577 0.13043554555793702
0.4810859065411227 0.12438566997619262
0.48170728219699305 0.1355650689089763
0.4823294604282464 0.13077563552889976
0.48295244227149764 0.13015491383819847
0.4835762287647006 0.13146922053100762
0.48420082094714956 0.12131681083424192
0.4848262198594814 0.13944299382123423
0.48545242654367693 0.12711025594549202
0.48607944204306286 0.108049863608554
0.48670726740231346 0.1230865141518517
0.4873359036674524 0.10381807949547887
0.48796535188585416 0.11719527835072843
0.48859561310624633 0.1180382166419805
0.4892266883787108 0.1100629425574625
0.4898585787546859 0.1444649005693713
0.49049128528696795 0.12458510975031133
0.4911248090297131 0.12407078097126523
0.49175915103843904 0.1017247490768489
0.49239431237002673 0.1183319684521579
0.49303029408272236 0.14123641402464168
0.49366709723613883 0.10919981054162167
0.4943047228912576 0.1333185589099625
0.4949431721104307 0.1417049383573502
0.49558244595738216 0.1045759821441179
0.4962225454972099 0.13874065600737748
0.4968634717963876 0.1256030189080134
0.4975052259227665 0.13812946873285412
0.4981478089455769 0.09843258820290646
0.49879122193543024 0.11752047956255016
0.49943546596432076 0.1129733166336125
0.5000805421056272 0.11218586196504866
0.500726451434115 0.10462309244884872
0.5013731950259372 0.08119390161809675
0.5020207739586375 0.10741946753346711
0.5026691893111509 0.12584524583584672
0.5033184421638061 0.1277008071081776
0.5039685335983272 0.09655713261840239
0.5046194646978353 0.12487032751181297
0.5052712365468507 0.1010856034739051
0.5059238502312943 0.1282129875403218
0.5065773068384898 0.10974048294150116
0.507231607457165 0.11360025666254363
0.5078867531774541 0.09891402937922311
0.5085427450908995 0.09838054617669478
0.509199584290453 0.1204309806537963
0.5098572718704785 0.1122633651848657
0.5105158089267531 0.100062140831806
0.5111751965564693 0.10476744191748642
0.5118354358582369 0.11200192545300414
0.5124965279320843 0.08529053852518752
0.5131584738794613 0.10127647788212776
0.5138212748032398 0.09650772862507016
0.5144849318077164 0.08958850665919067
0.515149445998614 0.09535345232465718
0.5158148184830837 0.10613450200595893
0.5164810503697066 0.07044895039385077
0.5171481427684955 0.05460322106875529
0.5178160967908972 0.08972232188562784
0.5184849135497938 0.06219999269280367
0.5191545941595049 0.08575488068984875
0.5198251397357894 0.11133395448207509
0.5204965513958473 0.08256714926070298
0.5211688302583215 0.09870608215637203
0.5218419774432999 0.1123424089549895
0.522515994072317 0.10046746828163433
0.523190881268356 0.10944416815295653
0.5238666401558505 0.13423622037023425
0.5245432718606864 0.12478513411464799
0.5252207775102038 0.12986505937467147
0.5258991582331989 0.12075611900815156
0.5265784151599259 0.07626683283740048
0.5272585494220988 0.07772927974245367
0.5279395621528935 0.12423974984357286
0.5286214544869493 0.12862442739833174
0.529304227560371 0.13531620934803504
